analysis_id,scope,batch_id,evidence_id,corpus,text,source_file,doc_id,chunk_id,country,heading_context,native_topic,topic_code,topic_space,causal_hint
ireland__batch_01,ireland,1,clean_sentence_005582,policy,"Protect Personal Data: Students should avoid entering personal data, such as their names, email addresses, or other identifying information, into AI tools.",markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0021,ireland,Setting clear expectations for student interactions with AI,7.0,P7,policy,True
ireland__batch_01,ireland,1,clean_sentence_019076,sentiment,Two respondents (one staff and one learner) admitted explicitly that they used GenAI to help come up with answers.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0001,ireland,Overview,2.0,S2,sentiment,True
ireland__batch_01,ireland,1,clean_sentence_017218,sentiment,"AI trained on specifically Irish data is coming on stream, including Pulc, a tool that grades students' work and is trained using data from the Irish syllabus.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0003,ireland,Alan Curran,1.0,S1,sentiment,False
ireland__batch_01,ireland,1,clean_sentence_013894,policy,"The Act sets out obligations to ensure that such AI-generated content is identifiable and that, when people use AI systems, such as chatbots, they are made aware that they are interacting with a machine.",markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0080,ireland,AI Act and AI policy,6.0,P6,policy,True
ireland__batch_01,ireland,1,clean_sentence_017027,sentiment,"Two principals reported that between 31% and 60% of students in their school come from a socio-economically disadvantaged home, while two more principals reported that between 11% and 30% of their students have special needs.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0096,ireland,3. School Leader Questionnaire Summary,1.0,S1,sentiment,True
ireland__batch_01,ireland,1,clean_sentence_016576,sentiment,"However, despite the apparent limited knowledge of AI technologies and their use in the classrooms of some teachers, the vast majority of teachers reported that they plan to use AI tools as well as get their students to use them during and after class for their work (Table 9).",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0037,ireland,4.4 Teachers' intention to use AI and use of AI,5.0,S5,sentiment,True
ireland__batch_01,ireland,1,clean_sentence_008461,policy,Developing an online course for digital learning leaders.,markdown/cleaned/policy/ireland/digital-strategy-implementation-plan.md,policy_digital_strategy_implementation_plan,policy_digital_strategy_implementation_plan_chunk_0005,ireland,Pillar 1 Actions,5.0,P5,policy,False
ireland__batch_01,ireland,1,clean_sentence_017234,sentiment,"In the process, how we assess students has had to change from terminal exams, based on how much information you can cram into your head, to project-based work that is supposed to test your problem-solving, critical thinking, etc.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0005,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,1.0,S1,sentiment,True
ireland__batch_01,ireland,1,clean_sentence_000517,policy,"This digital assistant was developed internally and is based on-premises, meaning it is low-risk, extremely secure, does not leverage commercial or cloud-based systems, and does not have any capability to access or retrieve any personal information.",markdown/cleaned/policy/ireland/2026-01-20_opening-statement-sile-maguire-director-general-of-corporate-services-division-et-al-department-of-foreign-affairs-and-trade_en.md,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en_chunk_0004,ireland,Opening Statement,8.0,P8,policy,True
ireland__batch_01,ireland,1,clean_sentence_000503,policy,The Department is committed to appropriate ongoing oversight of AI deployment.,markdown/cleaned/policy/ireland/2026-01-20_opening-statement-sile-maguire-director-general-of-corporate-services-division-et-al-department-of-foreign-affairs-and-trade_en.md,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en_chunk_0003,ireland,Opening Statement,6.0,P6,policy,False
ireland__batch_01,ireland,1,clean_sentence_013868,policy,97 - Data protection impact assessment Article 35 of the GDPR requires data controllers to conduct a data protection impact assessment prior to processing data where the processing is likely to result in a high risk to rights and freedoms.,markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0077,ireland,General Data Protection Regulation,1.0,P1,policy,True
ireland__batch_02,ireland,2,clean_sentence_019287,sentiment,They admit GenAI can support idea generation and creativity.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0027,ireland,"Is it appropriate for learners to use GenAI tools in assessments if they clearly state that they used them, how they used them and what they used them for?",2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_017236,sentiment,"Enter artificial intelligence, a technology that systematically, whether by design or accident, strangulates human creativity, critical thinking and independence of thought.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0005,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,1.0,S1,sentiment,False
ireland__batch_02,ireland,2,clean_sentence_015277,policy,"Therefore, there is a pressing need to develop effective strategies to detect and address hallucinations in the context of synthetic data generation, ensuring the reliability and authenticity of the output.",markdown/cleaned/policy/ireland/Using_Generative_AI.md,policy_using_generative_ai,policy_using_generative_ai_chunk_0012,ireland,Synthetic data,0.0,P0,policy,True
ireland__batch_02,ireland,2,clean_sentence_007201,policy,explore approaches and strategies to integrate AI tools in the RE classroom to enhance learning and teaching.,markdown/cleaned/policy/ireland/AI-to-Support-Learning-and-Teaching-in-the-RE-Classroom.md,policy_ai_to_support_learning_and_teaching_in_the_re_classroom,policy_ai_to_support_learning_and_teaching_in_the_re_classroom_chunk_0001,ireland,"During this PLE, we will:",1.0,P1,policy,True
ireland__batch_02,ireland,2,clean_sentence_016940,sentiment,"Specifically, they recommended conducting cost-benefit analyses of AI tools, having a dedicated AI policy, and encouraging staff professional learning about such tools.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,ireland,7.2 On AI tools,7.0,S7,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_000057,policy,"Different forms of AI present different challenges to this, but essentially there are issues concerning how information is generated, and how it is used.",markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-deepak-padmanabhan-senior-lecturer-in-computer-science-at-the-school-of-electronics-electrical-engineering-and-computer-science-et-al-queens-university-belfast_en.md,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en_chunk_0002,ireland,AI leading to changing modes of decision-making and accountability,8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_016689,sentiment,"Indicative comment: 'Well we're very lucky here, because we have very good wi-fi.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0051,ireland,d) General feedback on the design of the AI4T professional learning pathway,5.0,S5,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_014556,policy,"Remember that Turnitin and other plagiarism detection software can identify AI-generated answers most of the time, so malpractice is likely to be found out.",markdown/cleaned/policy/ireland/Ratified-AI-in-Assessment-Guidelines-for-Learners-v1.1.md,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1_chunk_0013,ireland,7. Summary of Advice for Learners,0.0,P0,policy,True
ireland__batch_02,ireland,2,clean_sentence_017210,sentiment,"Sentences such as 'The teacher reviews these outputs carefully, adapting them to the student's individual needs and school context before implementation' capture the assumption that while the teacher will use AI to 'support teaching and learning' (it never mentions timesaving), they will also check the output to ensure it is suitable.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0003,ireland,Alan Curran,1.0,S1,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_000797,policy,"Finally, in addition to access issues, because of the monetary cost of the access and usage fees charged by technology companies, currently the generative AI support for the Irish language is very limited creating an unfortunate divide for Gaelscoileanna.",markdown/cleaned/policy/ireland/ai-advisory-council-ai-on-education-paper.md,policy_ai_advisory_council_ai_on_education_paper,policy_ai_advisory_council_ai_on_education_paper_chunk_0004,ireland,Background,0.0,P0,policy,True
ireland__batch_02,ireland,2,clean_sentence_005471,policy,"Responsible Use: A culture of responsible AI use will be fostered through engaging Students in conversations about data privacy, bias, safeguarding, and the social impact of AI..",markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0012,ireland,16. Misusing AI,6.0,P6,policy,True
ireland__batch_02,ireland,2,clean_sentence_000267,policy,Finland 's experience may provide a good starting point as the State looks to get undertake this sizable exercise in information provision.,markdown/cleaned/policy/ireland/2025-12-16_first-interim-report_en.md,policy_2025_12_16_first_interim_report_en,policy_2025_12_16_first_interim_report_en_chunk_0023,ireland,"2.4 Information, awareness and capacity building",8.0,P8,policy,False
ireland__batch_02,ireland,2,clean_sentence_014482,policy,"Canva: Canva is an online graphic design platform, which is capable of generating lifelike images using Artificial Intelligence.",markdown/cleaned/policy/ireland/Ratified-AI-in-Assessment-Guidelines-for-Learners-v1.1.md,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1_chunk_0003,ireland,3. Artificial Intelligence in Education,0.0,P0,policy,True
ireland__batch_02,ireland,2,clean_sentence_019320,sentiment,Many respondents are unsure if there is anything that providers can consider stopping because of GenAI.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0031,ireland,Is there anything that education providers can consider stopping doing because of GenAI?,2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_019178,sentiment,20% of staff and 14% learner respondents say their organisation offers training for learners to enable them to use GenAI tools effectively and responsibly in their academic work.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0015,ireland,GenAI training for staff and learners,2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_016480,sentiment,"However, confidence levels slightly decrease when using technologies for assigning and grading activities that include student use of these digital technologies, and for effectively monitoring their use by students.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0023,ireland,4.1 Teacher demographics,1.0,S1,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_017218,sentiment,"AI trained on specifically Irish data is coming on stream, including Pulc, a tool that grades students' work and is trained using data from the Irish syllabus.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0003,ireland,Alan Curran,1.0,S1,sentiment,False
ireland__batch_02,ireland,2,clean_sentence_017227,sentiment,"Ultimately, we need to ask ourselves: do we want to move towards a school system where students produce AI-generated assessments and are then handed back AI-generated grades and comments in a bizarre feedback loop where humans sit on the margins of education?",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0005,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,1.0,S1,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_000236,policy,Policymakers have a responsibility and the power to ensure that AI is a force for good.,markdown/cleaned/policy/ireland/2025-12-16_first-interim-report_en.md,policy_2025_12_16_first_interim_report_en,policy_2025_12_16_first_interim_report_en_chunk_0020,ireland,2.2 AI as a tool we can shape,8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_014229,policy,It treats children as rights holders rather than as objects that need assistance.,markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0119,ireland,Adopt a child rights-based approach,1.0,P1,policy,True
ireland__batch_02,ireland,2,clean_sentence_007788,policy,"Progressing the use of digital technologies in teaching, learning and assessment and supporting every learner to develop necessary digital skills will be a key element of achieving this national aim.",markdown/cleaned/policy/ireland/digital-strategy-for-schools-to-2027.md,policy_digital_strategy_for_schools_to_2027,policy_digital_strategy_for_schools_to_2027_chunk_0016,ireland,Harnessing Digital: The Digital Ireland Framework 5,5.0,P5,policy,True
ireland__batch_02,ireland,2,clean_sentence_017238,sentiment,"When we enter a question into the search engine and the AI-generated answer pops up, who actually clicks into each website the artificial intelligence references?",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0005,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,1.0,S1,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_019281,sentiment,"Staff want to see clear policies and guidelines and call for a responsible, well-planned integration of GenAI in curricula to ensure benefits are equitably distributed.",markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0026,ireland,Open questions analysis,2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_008477,policy,"Research, establish and make available technical support solutions that are appropriate to and accessible for all schools Provide procurement mechanisms for schools, by working with relevant stakeholders, with comprehensive and easy to navigate guidance and support on procurement including how to access those mechanisms, which will assist schools in the purchase of equipment and services aligned to digital learning planning.",markdown/cleaned/policy/ireland/digital-strategy-implementation-plan.md,policy_digital_strategy_implementation_plan,policy_digital_strategy_implementation_plan_chunk_0010,ireland,Pillar 2 Digital Technology Infrastructure,5.0,P5,policy,True
ireland__batch_02,ireland,2,clean_sentence_000058,policy,This necessitates focusing attention on forms of AI that are sufficiently transparent in both regards to address the needs of public accountability.,markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-deepak-padmanabhan-senior-lecturer-in-computer-science-at-the-school-of-electronics-electrical-engineering-and-computer-science-et-al-queens-university-belfast_en.md,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en,policy_2025_11_18_opening_statement_dr_deepak_padmanabhan_senior_lecturer_in_computer_science_at_the_school_of_electronics_electrical_engineering_and_computer_science_et_al_queens_university_belfast_en_chunk_0002,ireland,AI leading to changing modes of decision-making and accountability,8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_005561,policy,Staff shall encourage students to express their ideas innovatively while respecting academic standards.,markdown/cleaned/policy/ireland/AI+Policy+June+2025.md,policy_ai_policy_june_2025,policy_ai_policy_june_2025_chunk_0019,ireland,21. Ethics &amp; Plagiarism,7.0,P7,policy,True
ireland__batch_02,ireland,2,clean_sentence_008483,policy,"Continue to support the development and dissemination of high quality resources to promote the safe, responsible and ethical use of the internet and digital technology, informed by national and international policy and best practice.",markdown/cleaned/policy/ireland/digital-strategy-implementation-plan.md,policy_digital_strategy_implementation_plan,policy_digital_strategy_implementation_plan_chunk_0013,ireland,"Pillar 3 Looking to the future: policy, research and digital leadership",5.0,P5,policy,True
ireland__batch_02,ireland,2,clean_sentence_000448,policy,"Over 25 years ago, Revenue 's Online Service, ROS, was launched which allowed taxpayers file returns and make payments online.",markdown/cleaned/policy/ireland/2026-01-20_opening-statement-ruth-kennedy-revenue-commissioner-et-al-office-of-the-revenue-commissioners_en.md,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en,policy_2026_01_20_opening_statement_ruth_kennedy_revenue_commissioner_et_al_office_of_the_revenue_commissioners_en_chunk_0001,ireland,"Opening Statement of Ruth Kennedy, Revenue Commissioner, to the Joint Committee on Artificial Intelligence on 20 January 2026.",8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_019332,sentiment,It is used to generate content for teaching: creating images and slides for class presentations; generating worksheets and quizzes or tongue twisters; creating summary sheets from existing resources; creating templates.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0032,ireland,Please provide any examples of how you use GenAI in your role.,2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_017242,sentiment,GenAI is used to organise these inputs into categories and generate a visual mind map.,markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0006,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,,nan,nan,True
ireland__batch_02,ireland,2,clean_sentence_000030,policy,A more likely outcome is that widespread AI adoption will strengthen the far right.,markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-dan-mcquillan-senior-lecturer-in-critical-ai-goldsmiths-university-of-london_en.md,policy_2025_11_18_opening_statement_dr_dan_mcquillan_senior_lecturer_in_critical_ai_goldsmiths_university_of_london_en,policy_2025_11_18_opening_statement_dr_dan_mcquillan_senior_lecturer_in_critical_ai_goldsmiths_university_of_london_en_chunk_0003,ireland,Recommendations,8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_014505,policy,"Referencing of Artificial Intelligence sources If you use Artificial Intelligence sources in any assessment, you must acknowledge this clearly and explicitly in the work you submit to your Teacher/Tutor.",markdown/cleaned/policy/ireland/Ratified-AI-in-Assessment-Guidelines-for-Learners-v1.1.md,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1,policy_ratified_ai_in_assessment_guidelines_for_learners_v1_1_chunk_0007,ireland,5. Referencing of Artificial Intelligence sources,0.0,P0,policy,False
ireland__batch_02,ireland,2,clean_sentence_013306,policy,"It concludes with recommendations on where policy, laws and regulations should be strengthened from a children's rights perspective.",markdown/cleaned/policy/ireland/OCO-AI-Policy-Spotlight-report-.md,policy_oco_ai_policy_spotlight_report,policy_oco_ai_policy_spotlight_report_chunk_0012,ireland,1. Introduction,1.0,P1,policy,True
ireland__batch_02,ireland,2,clean_sentence_017245,sentiment,"If we are committed to developing creativity, critical thinking, problemsolving and other such lauded competencies, why invite a technology that undermines all of these elements of human intelligence into education?",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0006,ireland,Schools across Ireland are now looking at bringing in policies related to the acceptable use of AI. Will these policies include sections on teachers' use?,,nan,nan,True
ireland__batch_02,ireland,2,clean_sentence_000431,policy,CIB's Digital Content team is monitoring the accuracy and appropriateness of the responses generated by AskCI.,markdown/cleaned/policy/ireland/2026-01-20_opening-statement-graham-long-chief-executive-et-al-citizens-information-board_en.md,policy_2026_01_20_opening_statement_graham_long_chief_executive_et_al_citizens_information_board_en,policy_2026_01_20_opening_statement_graham_long_chief_executive_et_al_citizens_information_board_en_chunk_0002,ireland,Meeting of 20 January 2026,0.0,P0,policy,True
ireland__batch_02,ireland,2,clean_sentence_016782,sentiment,"Indicative comment: 'For the rubrics, for example, it's helped me to know what I am about really.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0067,ireland,Photomath,7.0,S7,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_000031,policy,"I urge the committee to see AI as a symptom rather than a cause, and to use it as a diagnostic for the underlying problems of a system that needs restructuring for the benefit of people and planet.",markdown/cleaned/policy/ireland/2025-11-18_opening-statement-dr-dan-mcquillan-senior-lecturer-in-critical-ai-goldsmiths-university-of-london_en.md,policy_2025_11_18_opening_statement_dr_dan_mcquillan_senior_lecturer_in_critical_ai_goldsmiths_university_of_london_en,policy_2025_11_18_opening_statement_dr_dan_mcquillan_senior_lecturer_in_critical_ai_goldsmiths_university_of_london_en_chunk_0003,ireland,Recommendations,8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_016460,sentiment,"As there was a small number of teachers involved overall in the AI4T project in Ireland it was decided that in order to garner as broad an understanding as possible of their knowledge and perceptions about AI, before they embarked on the AI4T learning pathway, the responses of all the teachers (i.e., both control and intervention groups, a total of 24 teachers) who completed the baseline questionnaire should be analysed.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0021,ireland,"4. Teachers' knowledge, perceptions and use of AI prior to engaging in the AI4T professional learning pathway",5.0,S5,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_015235,policy,The paper stated that generative AI allows for a potential decrease in workload thereby allowing more time for teachers.,markdown/cleaned/policy/ireland/Using_Generative_AI.md,policy_using_generative_ai,policy_using_generative_ai_chunk_0008,ireland,Impact on education,6.0,P6,policy,True
ireland__batch_02,ireland,2,clean_sentence_016541,sentiment,"Of the six who did respond, two were not analysable, while three participants wrote functions that were already mentioned in the questionnaire (completing assessments, monitoring students, and helping with administrative tasks).",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0031,ireland,Teachers' perceived usefulness of AI for teaching tasks,1.0,S1,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_019060,sentiment,"Generative Artificial Intelligence Survey Report August 2025 Overview In December 2024 QQI launched a data collection project to capture views, uses and responses of key stakeholders across the sector to the developments in generative artificial intelligence (GenAI).",markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0001,ireland,Overview,2.0,S2,sentiment,False
ireland__batch_02,ireland,2,clean_sentence_017180,sentiment,"AI is a threat to the essence of education 'AI's application in education, in the form our Department of Education intends it to be used, should be resisted until we are satisfied that we can control these inherent risks' Alan Curran Wed Mar 18 2026 -06:01 · 7 MIN READ Much of the talk around AI in schools has centred on student use and the ways in which this might undermine the integrity of State exams.",markdown/cleaned/sentiment/AI is a threat to the essence of education – The Irish Times.md,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,ireland,Alan Curran,1.0,S1,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_016424,sentiment,"However, due to the small number of school leader responses, it was decided to include just a short summary of these in the appendices (see Appendix 3).",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0017,ireland,3.1 Questionnaire data,5.0,S5,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_019136,sentiment,"Most expect to use it more in the future, especially for non-graded assessments, teaching support, and research.",markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0010,ireland,Usage of GenAI,2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_019296,sentiment,Others say that having the same rules across the board might not be appropriate as different subjects have different needs.,markdown/cleaned/sentiment/qqi_generative-artificial-intelligence-survey-report-2025.md,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0028,ireland,What can education providers do to help learners keep up with GenAI changes in education and the workplace?,2.0,S2,sentiment,True
ireland__batch_02,ireland,2,clean_sentence_000518,policy,"The system will allow officers to ask questions related to the processing of passports, which 'Finn' will answer by pulling from the Passport Service's policies and procedural documents.",markdown/cleaned/policy/ireland/2026-01-20_opening-statement-sile-maguire-director-general-of-corporate-services-division-et-al-department-of-foreign-affairs-and-trade_en.md,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en,policy_2026_01_20_opening_statement_sile_maguire_director_general_of_corporate_services_division_et_al_department_of_foreign_affairs_and_trade_en_chunk_0004,ireland,Opening Statement,8.0,P8,policy,True
ireland__batch_02,ireland,2,clean_sentence_009898,policy,GenAI suggests differentiated activities and practical classroom supports tailored to the lesson and broad goals of the L2LP.,markdown/cleaned/policy/ireland/Guidance_on_Artificial_Intelligence_in_Schools_2025.md,policy_guidance_on_artificial_intelligence_in_schools_2025,policy_guidance_on_artificial_intelligence_in_schools_2025_chunk_0028,ireland,Teaching and Learning,5.0,P5,policy,True
ireland__batch_02,ireland,2,clean_sentence_016764,sentiment,"However, there was an increase in the belief that the use of AI would enable teachers to have more time to focus on student learning.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0065,ireland,5.4 Teachers' perceptions of AI,1.0,S1,sentiment,True
ireland__batch_03,ireland,3,clean_sentence_016768,sentiment,"Due to the nature of the AI4T pathway, participants frequently discussed both Duolingo and Photomath.",markdown/cleaned/sentiment/AI4T_WP3_D3.3_NR_Ireland.md,sentiment_original_ai4t_wp3_d3_3_nr_ireland,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0066,ireland,5.5 Teachers' use of AI and intention to use AI,1.0,S1,sentiment,True
