direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,below_calibrated_threshold,coverage_threshold,threshold_method,similarity_band,review_is_match,review_notes
sentiment_to_policy,sentiment_claim_00404,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0016,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,other,sentiment,1,S1,causes_or_increases,"Surveillance : The use of AI to monitor eye-tracking, keystrokes or behaviour, leading to a climate of distrust and anxiety in the classroom.","Surveillance : The use of AI to monitor eye-tracking, keystrokes or behaviour, leading to a climate of distrust and anxiety in the classroom.",policy_claim_03320,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique_chunk_0133,policy,2,P2,"La question de l'IA est ainsi apparue dans les établissements sous l'angle de la triche, perspective qui conditionne et limite encore la perception et le discours de nombreux enseignants.","La question de l'IA est ainsi apparue dans les établissements sous l'angle de la triche, perspective qui conditionne et limite encore la perception et le discours de nombreux enseignants.",0.6934217214584351,0.6903987526893616,0.3096012473106384,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00342,sentiment_original_ai_views_of_youth_workers_chunk_0026,sentiment_original_ai_views_of_youth_workers,other,sentiment,0,S0,causes_or_increases,Some argued that the increasing use of AI and automation of the youth sector has already led to social isolation of those who might already have been digitally and socially excluded.,Some argued that the increasing use of AI and automation of the youth sector has already led to social isolation of those who might already have been digitally and socially excluded.,policy_claim_00241,policy_ai_cognitive_offloading_and_implications_for_education_chunk_0006,policy,4,P4,"This cognitive offloading from human to AI is especially risky for school students ('novice' learners who are building foundational knowledge and skills) when they turn to AI as a tempting substitute, not an amplifier, increase their dependency on the tool and lose access to deeper learning.","This cognitive offloading from human to AI is especially risky for school students ('novice' learners who are building foundational knowledge and skills) when they turn to AI as a tempting substitute, not an amplifier, increase their dependency on the tool and lose access to deeper learning.",0.7123695015907288,0.7077423930168152,0.2922576069831848,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00107,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0055,sentiment_original_051024_insights_into_ai_and_the_youth_sector,other,sentiment,4,S4,causes_or_increases,AI policies and the youth sector at large - low engagement of the youth sector in national and international processes may be due to a limited understanding and awareness of which are the institutions working on AI and where these policies are shaped.,AI policies and the youth sector at large - low engagement of the youth sector in national and international processes may be due to a limited understanding and awareness of which are the institutions working on AI and where these policies are shaped.,policy_claim_03509,policy_oco_ai_policy_spotlight_report_chunk_0026,policy,1,P1,"Research in Sweden notes that most institutions and organisations lack the policy capacity to manage the child-centric requirements when it comes to AI because such policies are developed in siloes, directed within sectoral boundaries, as opposed to being guided by a unified, institution-wide policy.","Research in Sweden notes that most institutions and organisations lack the policy capacity to manage the child-centric requirements when it comes to AI because such policies are developed in siloes, directed within sectoral boundaries, as opposed to being guided by a unified, institution-wide policy.",0.7731162309646606,0.7611605525016785,0.23883944749832153,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00234,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0063,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,1,S1,requires_or_depends_on,The final participant mentioned interpreting teaching and learning styles ('I suppose if AI can interpret my teaching style or my students' learning style then that would make my job easier').,The final participant mentioned interpreting teaching and learning styles ('I suppose if AI can interpret my teaching style or my students' learning style then that would make my job easier').,policy_claim_03023,policy_guidetoaiinschools_chunk_0044,policy,0,P0,"And then once I get the engaging lesson plan from [an AI tool], that can help students who are at different levels.'","And then once I get the engaging lesson plan from [an AI tool], that can help students who are at different levels.'",0.7202501893043518,0.7131254076957703,0.28687459230422974,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00249,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0071,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,7,S7,causes_or_increases,"In addition, participation in the AI4T project caused them to think about whether their roles as teachers are likely to change in the future due to AI.","In addition, participation in the AI4T project caused them to think about whether their roles as teachers are likely to change in the future due to AI.",policy_claim_00703,policy_ai_competency_framework_for_teachers_chunk_0003,policy,3,P3,This shift requires a re-examination of teachers' roles and the competencies they need in the AI era.,This shift requires a re-examination of teachers' roles and the competencies they need in the AI era.,0.7545835971832275,0.7410842776298523,0.2589157223701477,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00217,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0051,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,enables_or_supports,"They all also stated that the AI4T professional learning pathway helped them to improve their professional skills, as well as be efficient in their work.","They all also stated that the AI4T professional learning pathway helped them to improve their professional skills, as well as be efficient in their work.",policy_claim_00907,policy_ai_competency_framework_for_teachers_chunk_0088,policy,3,P3,"CG5.3.2 Enhance skills to use AI to support institutional professional learning; provide opportunities of hands-on workshops where teachers co-create AI tools to track professional development of a certain institution or group, with the aim of facilitating datainformed monitoring, diagnosis and recommendations on organizational learning.","CG5.3.2 Enhance skills to use AI to support institutional professional learning; provide opportunities of hands-on workshops where teachers co-create AI tools to track professional development of a certain institution or group, with the aim of facilitating datainformed monitoring, diagnosis and recommendations on organizational learning.",0.6973446607589722,0.6802875399589539,0.31971246004104614,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00720,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0030,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025,ireland,sentiment,2,S2,causes_or_increases,The main one is the lack of training opportunities offered by the institutions they work in that could result in a lack of knowledge and understanding of how best to use GenAI tools.,The main one is the lack of training opportunities offered by the institutions they work in that could result in a lack of knowledge and understanding of how best to use GenAI tools.,policy_claim_03298,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique_chunk_0113,policy,2,P2,"Ce manque de coordination contribue à une multiplicité des discours, potentiellement incohérents entre eux et une absence d'un réel suivi des personnes formées par les formations à l'IA conduisant à des inégalités d'accès aux formations, certains personnels ayant reçu plusieurs formations à ce sujet et d'autres aucune.","Ce manque de coordination contribue à une multiplicité des discours, potentiellement incohérents entre eux et une absence d'un réel suivi des personnes formées par les formations à l'IA conduisant à des inégalités d'accès aux formations, certains personnels ayant reçu plusieurs formations à ce sujet et d'autres aucune.",0.6874767541885376,0.6587880253791809,0.3412119746208191,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00737,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0004,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform,other,sentiment,5,S5,requires_or_depends_on,Use of AI varies significantly depending on the task.,Use of AI varies significantly depending on the task.,policy_claim_03858,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity_chunk_0042,policy,8,P8,"Some teachers may vary in their use of AI depending on their opinions on AI, their workload, or the amount of support they receive.","Some teachers may vary in their use of AI depending on their opinions on AI, their workload, or the amount of support they receive.",0.735223650932312,0.7262895703315735,0.2737104296684265,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00540,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0047,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,5,S5,enables_or_supports,"The Teacher Educators interviewed for the study noted the importance of providing professional learning opportunities for practising teachers, in order to enable them to experience and critically consider the use of GenAI technologies in their professional practice.","The Teacher Educators interviewed for the study noted the importance of providing professional learning opportunities for practising teachers, in order to enable them to experience and critically consider the use of GenAI technologies in their professional practice.",policy_claim_02298,policy_digital_strategy_for_schools_to_2027_chunk_0040,policy,5,P5,Teacher professional learning empowers the teaching profession to better meet the challenging educational needs of young people in these complextimes.,Teacher professional learning empowers the teaching profession to better meet the challenging educational needs of young people in these complextimes.,0.7316436767578125,0.7201809883117676,0.2798190116882324,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00435,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0002,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,france,sentiment,6,S6,causes_or_increases,"These successive initiatives reflect a response to the population's growing need for digital support , and have also contributed to a gradual and sometimes imprecise redefinition of the missions assigned to digital mediators, in a context of ongoing professionalization.","These successive initiatives reflect a response to the population's growing need for digital support , and have also contributed to a gradual and sometimes imprecise redefinition of the missions assigned to digital mediators, in a context of ongoing professionalization.",policy_claim_03686,policy_our_ai_our_ambition_for_france_chunk_0005,policy,8,P8,A ASSERTING A RESPONSIBILITY PRINCIPLE SO THAT INNOVATION CONTRIBUTES TO A COLLECTIVE PROJECT Societies everywhere are being challenged by the spread of digital technologies.,A ASSERTING A RESPONSIBILITY PRINCIPLE SO THAT INNOVATION CONTRIBUTES TO A COLLECTIVE PROJECT Societies everywhere are being challenged by the spread of digital technologies.,0.7030333280563354,0.6808966994285583,0.31910330057144165,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00741,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0007,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform,other,sentiment,3,S3,enables_or_supports,"A second group of benefits centres on personalisation and inclusion, with 37% valuing AI's potential to support differentiated learning, 30% highlighting its role in language learning and translation, 24% its ability to help pupils with special educational needs, and 21% its role in boosting pupil engagement.","A second group of benefits centres on personalisation and inclusion, with 37% valuing AI's potential to support differentiated learning, 30% highlighting its role in language learning and translation, 24% its ability to help pupils with special educational needs, and 21% its role in boosting pupil engagement.",policy_claim_02065,policy_artificial_intelligence_policy_chunk_0001,policy,6,P6,AI has the potential to support personalised learning and help teachers identify areas where students need extra support.,AI has the potential to support personalised learning and help teachers identify areas where students need extra support.,0.7039463520050049,0.675562858581543,0.32443714141845703,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00176,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0002,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,requires_or_depends_on,"Additional analyses on the heterogeneity of the impact of the intervention depending on teachers' engagement in the MOOC, teachers' self-efficacy for integrating technologies into the classroom, and teachers' subject are then outlined.","Additional analyses on the heterogeneity of the impact of the intervention depending on teachers' engagement in the MOOC, teachers' self-efficacy for integrating technologies into the classroom, and teachers' subject are then outlined.",policy_claim_03316,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique_chunk_0132,policy,2,P2,"Ces outils émergeant directement du terrain sont une opportunité du fait de l'engagement et de l'expertise de la communauté enseignante, mais ils sont élaborés individuellement par des enseignants le plus souvent autodidactes, et ne peuvent dépasser le stade du prototype sans un accompagnement institutionnel.","Ces outils émergeant directement du terrain sont une opportunité du fait de l'engagement et de l'expertise de la communauté enseignante, mais ils sont élaborés individuellement par des enseignants le plus souvent autodidactes, et ne peuvent dépasser le stade du prototype sans un accompagnement institutionnel.",0.6737394332885742,0.6617259383201599,0.3382740616798401,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00124,sentiment_original_20251119_les_francais_lia_chunk_0015,sentiment_original_20251119_les_francais_lia,france,sentiment,8,S8,reduces_or_prevents,"Dès lors, une interrogation apparaît : ces efforts permettront-ils réellement de réduire la fracture cognitive mise en lumière par l'enquête ?","Dès lors, une interrogation apparaît : ces efforts permettront-ils réellement de réduire la fracture cognitive mise en lumière par l'enquête ?",policy_claim_00305,policy_ai_cognitive_offloading_and_implications_for_education_chunk_0031,policy,4,P4,"Other studies have found that while AI use leads to cognitive ease and reduced mental effort, this comes at the cost of compromising depth in student inquiry (Stadler et al.","Other studies have found that while AI use leads to cognitive ease and reduced mental effort, this comes at the cost of compromising depth in student inquiry (Stadler et al.",0.6677600145339966,0.6634960770606995,0.33650392293930054,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00612,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0073,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,1,S1,causes_or_increases,"GenAI implications for teaching and learning in STEM subjects In STEM education, GenAI is being utilised to generate academic content, aid information searches, and facilitate collaborative learning and project-based approaches.","GenAI implications for teaching and learning in STEM subjects In STEM education, GenAI is being utilised to generate academic content, aid information searches, and facilitate collaborative learning and project-based approaches.",policy_claim_02145,policy_developing_policy_and_protocols_for_the_use_of_generative_ai_in_k_12_classrooms_march_2025_chunk_0008,policy,6,P6,"Use genAI to support the growth of all students: AI greatly increases educator's ability to improve outcomes for all students through differentiating instruction, and special consideration should be applied for using genAI to support students experiencing poverty, multilingual learners, students with disabilities, and students identified as TAG.","Use genAI to support the growth of all students: AI greatly increases educator's ability to improve outcomes for all students through differentiating instruction, and special consideration should be applied for using genAI to support students experiencing poverty, multilingual learners, students with disabilities, and students identified as TAG.",0.7796373963356018,0.7495949864387512,0.2504050135612488,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00335,sentiment_original_ai_views_of_youth_workers_chunk_0020,sentiment_original_ai_views_of_youth_workers,other,sentiment,4,S4,enables_or_supports,AI was seen as a positive technological force that enabled innovative solutions for cross-country collaborations and knowledge exchange.,AI was seen as a positive technological force that enabled innovative solutions for cross-country collaborations and knowledge exchange.,policy_claim_01114,policy_ai_guidance_chunk_0077,policy,7,P7,"This framework encourages cross-departmental collaboration to ensure AI is implemented responsibly, equitably, and effectively throughout the educational ecosystem.","This framework encourages cross-departmental collaboration to ensure AI is implemented responsibly, equitably, and effectively throughout the educational ecosystem.",0.7055813074111938,0.6850212216377258,0.31497877836227417,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00311,sentiment_original_ai_views_of_youth_workers_chunk_0005,sentiment_original_ai_views_of_youth_workers,other,sentiment,4,S4,causes_or_increases,"Introduction & Serban, 2021) In recent years, the need for digital literacy in youth work has become increasingly important as a result of the digitalisation of many aspects of youth work project management and delivery.","Introduction & Serban, 2021) In recent years, the need for digital literacy in youth work has become increasingly important as a result of the digitalisation of many aspects of youth work project management and delivery.",policy_claim_02218,policy_digital_strategy_for_schools_to_2027_chunk_0009,policy,5,P5,The voice of young learners will be important to inform and advance curricular change for which digital technology will be a key enabler.,The voice of young learners will be important to inform and advance curricular change for which digital technology will be a key enabler.,0.7548275589942932,0.7486758232116699,0.2513241767883301,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00754,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform_chunk_0014,sentiment_original_survey_on_artificial_intelligence_for_teaching_and_learning_results_european_school_education_platform,other,sentiment,5,S5,causes_or_increases,AI will increase stress due to new responsibilities (e.g.,AI will increase stress due to new responsibilities (e.g.,policy_claim_01976,policy_ai_systems_in_teaching_and_learning_principles_and_practical_exa_chunk_0015,policy,6,P6,"Rather than increasing pressure around homework and assessments, AI should be considered to help alleviate these stressors.","Rather than increasing pressure around homework and assessments, AI should be considered to help alleviate these stressors.",0.7927075624465942,0.7390186786651611,0.26098132133483887,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00206,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0039,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,causes_or_increases,"Focusing on this particular group enables us to examine what, if any, changes were observed in these teachers' knowledge of AI, their use of AI technologies, and their perceptions of AI as a result of participating in the AI4T professional learning pathway.","Focusing on this particular group enables us to examine what, if any, changes were observed in these teachers' knowledge of AI, their use of AI technologies, and their perceptions of AI as a result of participating in the AI4T professional learning pathway.",policy_claim_00703,policy_ai_competency_framework_for_teachers_chunk_0003,policy,3,P3,This shift requires a re-examination of teachers' roles and the competencies they need in the AI era.,This shift requires a re-examination of teachers' roles and the competencies they need in the AI era.,0.7527146935462952,0.7352949976921082,0.26470500230789185,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00447,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo_chunk_0009,sentiment_original_french_digital_society_digital_mediation_professionals_face_the_challenge_of_digital_remoteness_labo,france,sentiment,6,S6,requires_or_depends_on,"This high proportion suggests that we need to think about the impact of dematerializing administrative procedures beyond the technological question , in relation to people's digital skills.","This high proportion suggests that we need to think about the impact of dematerializing administrative procedures beyond the technological question , in relation to people's digital skills.",policy_claim_02411,policy_digital_strategy_for_schools_to_2027_chunk_0083,policy,5,P5,This will require further collaboration with DFHERIS in developing relevant actions while recognising the role of the Digital Strategy as part of the continuum of the overall requirement for digital skills for all citizens.,This will require further collaboration with DFHERIS in developing relevant actions while recognising the role of the Digital Strategy as part of the continuum of the overall requirement for digital skills for all citizens.,0.7031815052032471,0.6754081845283508,0.32459181547164917,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,upper_middle,,
sentiment_to_policy,sentiment_claim_00077,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0041,sentiment_original_051024_insights_into_ai_and_the_youth_sector,other,sentiment,4,S4,causes_or_increases,Participation in shaping AI policies trainings and creating resources for the youth and education sectors.,Participation in shaping AI policies trainings and creating resources for the youth and education sectors.,policy_claim_02763,policy_guidance_for_ai_policy_development_chunk_0008,policy,7,P7,"What is the strategy to ensure that students, teachers, parents, and community members understand AI and the importance of utilizing AI in our educational system?","What is the strategy to ensure that students, teachers, parents, and community members understand AI and the importance of utilizing AI in our educational system?",0.811934232711792,0.8053703308105469,0.19462966918945312,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00269,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,5,S5,causes_or_increases,It is also necessary for developers to work with teachers to create more appropriate educational AI tools.,It is also necessary for developers to work with teachers to create more appropriate educational AI tools.,policy_claim_00830,policy_ai_competency_framework_for_teachers_chunk_0053,policy,3,P3,"Furthermore, teachers should be able to use AI to support their own continuous and/or transformative professional development and synthesize AI tools to meet the evolving needs of their professional communities.","Furthermore, teachers should be able to use AI to support their own continuous and/or transformative professional development and synthesize AI tools to meet the evolving needs of their professional communities.",0.8494895696640015,0.8345716595649719,0.16542834043502808,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00289,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times,ireland,sentiment,1,S1,risks_or_threatens,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,policy_claim_00707,policy_ai_competency_framework_for_teachers_chunk_0004,policy,3,P3,The use of AI in education is raising fundamental questions about teacher agency and their capacity to determine how and when to make judicious use of this technology.,The use of AI in education is raising fundamental questions about teacher agency and their capacity to determine how and when to make judicious use of this technology.,0.8095353841781616,0.8028602004051208,0.19713979959487915,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00539,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0044,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn,other,sentiment,3,S3,reduces_or_prevents,Knowing how to design assessments that minimise the risk of AI misuse.,Knowing how to design assessments that minimise the risk of AI misuse.,policy_claim_01345,policy_ai_in_australian_education_snapshot_principles_policy_and_practice_august_2023_chunk_0082,policy,6,P6,"AI actors can employ a risk management approach (see below) to identify and protect against foreseeable misuse, as well as against risks associated with use of AI systems for purposes other than those for which they were originally designed.","AI actors can employ a risk management approach (see below) to identify and protect against foreseeable misuse, as well as against risks associated with use of AI systems for purposes other than those for which they were originally designed.",0.7830231785774231,0.768352210521698,0.231647789478302,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00014,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0013,sentiment_original_051024_insights_into_ai_and_the_youth_sector,other,sentiment,3,S3,causes_or_increases,"On the one hand because literacy can be a precondition for participation, on the other hand because AI literacy will allow us to better grasp the different layers, beyond the mere use of technology.","On the one hand because literacy can be a precondition for participation, on the other hand because AI literacy will allow us to better grasp the different layers, beyond the mere use of technology.",policy_claim_02901,policy_guidance_on_artificial_intelligence_in_schools_2025_chunk_0038,policy,5,P5,How would AI literacy be promoted in teaching and learning?,How would AI literacy be promoted in teaching and learning?,0.8012158870697021,0.7930029034614563,0.2069970965385437,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00263,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0085,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,1,S1,causes_or_increases,"In addition, a considerable number of students believe that AI can dehumanise education (43.3%) and that it might lead to a greater risk of students' personal information being breached and used at their expense (48.9%).","In addition, a considerable number of students believe that AI can dehumanise education (43.3%) and that it might lead to a greater risk of students' personal information being breached and used at their expense (48.9%).",policy_claim_00241,policy_ai_cognitive_offloading_and_implications_for_education_chunk_0006,policy,4,P4,"This cognitive offloading from human to AI is especially risky for school students ('novice' learners who are building foundational knowledge and skills) when they turn to AI as a tempting substitute, not an amplifier, increase their dependency on the tool and lose access to deeper learning.","This cognitive offloading from human to AI is especially risky for school students ('novice' learners who are building foundational knowledge and skills) when they turn to AI as a tempting substitute, not an amplifier, increase their dependency on the tool and lose access to deeper learning.",0.8037384748458862,0.7911689281463623,0.2088310718536377,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00407,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0018,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn,other,sentiment,3,S3,requires_or_depends_on,"At its core, the ethical use of AI depends on the protection of the human dignity and agency of children.","At its core, the ethical use of AI depends on the protection of the human dignity and agency of children.",policy_claim_03535,policy_oco_ai_policy_spotlight_report_chunk_0041,policy,1,P1,AI can both give rise to children's rights concerns and can facilitate the enjoyment of children's rights.,AI can both give rise to children's rights concerns and can facilitate the enjoyment of children's rights.,0.7971994876861572,0.7928292155265808,0.2071707844734192,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00665,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence_chunk_0003,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence,other,sentiment,0,S0,enables_or_supports,"Some young people explained the meaning of AI, for example: 'A tool that can help humans access information more readily.' 'It refers to machines or computers that are programmed to do human like tasks.' 'Essentially a robot that tries to mimic human actions but has more information available.' 'AI is a smart technology that assists humans or makes work easy.'","Some young people explained the meaning of AI, for example: 'A tool that can help humans access information more readily.' 'It refers to machines or computers that are programmed to do human like tasks.' 'Essentially a robot that tries to mimic human actions but has more information available.' 'AI is a smart technology that assists humans or makes work easy.'",policy_claim_00974,policy_ai_guidance_chunk_0006,policy,0,P0,AI refers to computer systems that are designed to perform tasks that typically require human intelligence.,AI refers to computer systems that are designed to perform tasks that typically require human intelligence.,0.8533515930175781,0.8462359309196472,0.15376406908035278,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
sentiment_to_policy,sentiment_claim_00196,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0031,sentiment_original_ai4t_wp3_d3_3_nr_ireland,ireland,sentiment,1,S1,enables_or_supports,Most teachers agree that AI tools can help them with all mentioned activities.,Most teachers agree that AI tools can help them with all mentioned activities.,policy_claim_01979,policy_ai_systems_in_teaching_and_learning_principles_and_practical_exa_chunk_0015,policy,6,P6,Ensuring teachers are equipped with the necessary skills to evaluate AI tools fosters a balanced and informed approach to technology adoption in education.,Ensuring teachers are equipped with the necessary skills to evaluate AI tools fosters a balanced and informed approach to technology adoption in education.,0.8106728792190552,0.8018324971199036,0.19816750288009644,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional,highest_10pct,,
