direction,source_claim_id,source_chunk_id,source_doc_id,source_country,source_topic_space,source_topic,source_topic_code,source_relation_type,source_claim,source_excerpt,matched_claim_id,matched_chunk_id,matched_topic_space,matched_topic,matched_topic_code,matched_claim,matched_excerpt,top1_similarity,topk_mean_similarity,coverage_deficit,embedding_method,below_calibrated_threshold,coverage_threshold,threshold_method
policy_to_sentiment,policy_claim_02987,policy_guidetoaiinschools_chunk_0025,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"' ' - Chad McGowan (computer science teacher, Ashland Public Schools) on the equity implications of AI bans ' ' ' It shouldn't be banned because this is 21st century learning.","' ' - Chad McGowan (computer science teacher, Ashland Public Schools) on the equity implications of AI bans ' ' ' It shouldn't be banned because this is 21st century learning.",sentiment_claim_00531,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0041,sentiment,3,S3,GenAI and the integration of AI literacy into the formal curriculum schools to avoid widening the digital divide.,GenAI and the integration of AI literacy into the formal curriculum schools to avoid widening the digital divide.,0.6326227784156799,0.6160905957221985,0.3839094042778015,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02988,policy_guidetoaiinschools_chunk_0025,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"an English Language Arts teacher in the South ' ' I'm really looking forward to having school policy because I really struggle with [the question], 'How do we teach the students how to use [AI tools] without them ruining their educational development?' - a business teacher in the Northeast","an English Language Arts teacher in the South ' ' I'm really looking forward to having school policy because I really struggle with [the question], 'How do we teach the students how to use [AI tools] without them ruining their educational development?' - a business teacher in the Northeast",sentiment_claim_00271,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0089,sentiment,7,S7,"Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'","Indicative comment: 'So I suppose that at the school management level, I think that there should definitely be in the school's IT policy, there should definitely be a school policy on digital technologies and AI, on what to use and how to use it.'",0.6656029224395752,0.6298096776008606,0.3701903223991394,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02989,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"CASE STUDIES How to Create an AI Policy Meredith Dutra, a technology integrator from the Northeast, described the process of establishing an AI policy, working with a partner in a previous role as instructional technology leader: 'People were feeling really anxious and emotional about this particular topic, which was understandable.","CASE STUDIES How to Create an AI Policy Meredith Dutra, a technology integrator from the Northeast, described the process of establishing an AI policy, working with a partner in a previous role as instructional technology leader: 'People were feeling really anxious and emotional about this particular topic, which was understandable.",sentiment_claim_00017,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0014,sentiment,0,S0,"Understanding what connects young people with the AI agenda At first sight, connecting young people and AI might seem a challenging task, because AI was originally a field associated with technology communities and the private sector.","Understanding what connects young people with the AI agenda At first sight, connecting young people and AI might seem a challenging task, because AI was originally a field associated with technology communities and the private sector.",0.6571775674819946,0.6415084004402161,0.35849159955978394,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02990,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,My goal was to facilitate cross-discipline conversations so people wouldn't see this as a humanities versus STEAM problem.,My goal was to facilitate cross-discipline conversations so people wouldn't see this as a humanities versus STEAM problem.,sentiment_claim_00587,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0061,sentiment,1,S1,"This includes designing assignments that are less susceptible to AIgenerated responses and emphasising in-class discussions, which can help to promote critical thinking, creativity, and deeper engagement with the material, ultimately leading to a more holistic and effective learning experience.","This includes designing assignments that are less susceptible to AIgenerated responses and emphasising in-class discussions, which can help to promote critical thinking, creativity, and deeper engagement with the material, ultimately leading to a more holistic and effective learning experience.",0.5756771564483643,0.5277174711227417,0.4722825288772583,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02991,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,We also wanted to build a common understanding of what generative AI is and create consistent language to support our students.,We also wanted to build a common understanding of what generative AI is and create consistent language to support our students.,sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.7263753414154053,0.7063760757446289,0.2936239242553711,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02992,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,"We realized that terms like 'cheating' or 'plagiarism' weren't resonating with students when it came to this new technology, and students were unsure of what they were and were not allowed to do.","We realized that terms like 'cheating' or 'plagiarism' weren't resonating with students when it came to this new technology, and students were unsure of what they were and were not allowed to do.",sentiment_claim_00507,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0032,sentiment,1,S1,"At the same time, there were also concerns about its potential to hinder learning; for instance, by enabling plagiarism and exposing students to biases and inaccurate or even factually wrong content.","At the same time, there were also concerns about its potential to hinder learning; for instance, by enabling plagiarism and exposing students to biases and inaccurate or even factually wrong content.",0.6045762300491333,0.5982128977775574,0.4017871022224426,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02993,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,This helped us understand that our strong reactions to this new technology were because it directly challenged those core values.,This helped us understand that our strong reactions to this new technology were because it directly challenged those core values.,sentiment_claim_00171,sentiment_original_3remittancesreview_volume8_issue4saajdmalakand_chunk_0023,sentiment,6,S6,"Implications: This pervasive sense of vulnerability could significantly decelerate the societal acceptance and integration of AI technologies, thereby mitigating the potential benefits they could bring.","Implications: This pervasive sense of vulnerability could significantly decelerate the societal acceptance and integration of AI technologies, thereby mitigating the potential benefits they could bring.",0.5533172488212585,0.5210903882980347,0.47890961170196533,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02994,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"As a K-12 group of teachers and leaders, we also created a vocabulary list and developed a shared understanding of how large language models are created.","As a K-12 group of teachers and leaders, we also created a vocabulary list and developed a shared understanding of how large language models are created.",sentiment_claim_00702,sentiment_original_qqi_generative_artificial_intelligence_survey_report_2025_chunk_0020,sentiment,2,S2,"However, according to learners the following are the top six uses: checking grammar and spelling, research, generating text, language translation, generating media, and data analysis.","However, according to learners the following are the top six uses: checking grammar and spelling, research, generating text, language translation, generating media, and data analysis.",0.5531350374221802,0.5214036107063293,0.47859638929367065,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02995,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,We wrote case studies to help facilitate cross-discipline conversations about where to draw the line on permissible student use.,We wrote case studies to help facilitate cross-discipline conversations about where to draw the line on permissible student use.,sentiment_claim_00134,sentiment_original_3remittancesreview_volume8_issue4saajdmalakand_chunk_0003,sentiment,6,S6,"This study aims not merely to contribute to academic discourse, but also to furnish pragmatic insights with substantial applicability.","This study aims not merely to contribute to academic discourse, but also to furnish pragmatic insights with substantial applicability.",0.5875658988952637,0.545602560043335,0.45439743995666504,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02996,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"Using the student information and our research, we created a statement of policy and guidelines.","Using the student information and our research, we created a statement of policy and guidelines.",sentiment_claim_00465,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0008,sentiment,3,S3,Such insights allow us to provide policy considerations relevant for the integration of GenAI in education.,Such insights allow us to provide policy considerations relevant for the integration of GenAI in education.,0.543989896774292,0.5374637246131897,0.4625362753868103,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02997,policy_guidetoaiinschools_chunk_0026,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,I believe the last step will be to make posters and put them in classrooms to support students and teachers with rolling out the guidelines.',I believe the last step will be to make posters and put them in classrooms to support students and teachers with rolling out the guidelines.',sentiment_claim_00518,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0037,sentiment,1,S1,"And that of course poses certain challenges for the teacher, because the students go so far as to argue that, yes, we have provided a solution here, here is your solution.","And that of course poses certain challenges for the teacher, because the students go so far as to argue that, yes, we have provided a solution here, here is your solution.",0.5025646686553955,0.4922530949115753,0.5077469050884247,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02998,policy_guidetoaiinschools_chunk_0028,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"And so I thought, if anybody's going to [develop an AI policy], it's going to be the English department because our job is to help our students gain confidence as writers.","And so I thought, if anybody's going to [develop an AI policy], it's going to be the English department because our job is to help our students gain confidence as writers.",sentiment_claim_00528,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0040,sentiment,3,S3,"But down here, I would simply say from year five onwards, especially in primary school, I also think that we first need to lay the foundations for generating a sensible approach to these AIs'.","But down here, I would simply say from year five onwards, especially in primary school, I also think that we first need to lay the foundations for generating a sensible approach to these AIs'.",0.6453269720077515,0.6342611312866211,0.3657388687133789,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_02999,policy_guidetoaiinschools_chunk_0030,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,The teachers that we interviewed expressed different opinions regarding developing one AI policy for a school versus allowing each teacher to determine their own policy.,The teachers that we interviewed expressed different opinions regarding developing one AI policy for a school versus allowing each teacher to determine their own policy.,sentiment_claim_00232,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0063,sentiment,1,S1,"5.4 Teachers' perceptions of AI the provided activities, after the completion of the AI4T programme, they seem to have slightly lower expectations in relation to what AI tools can help them with (see Table 26).","5.4 Teachers' perceptions of AI the provided activities, after the completion of the AI4T programme, they seem to have slightly lower expectations in relation to what AI tools can help them with (see Table 26).",0.6927028298377991,0.6837336421012878,0.31626635789871216,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03000,policy_guidetoaiinschools_chunk_0030,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,A teacher-set policy supports teachers' agency.,A teacher-set policy supports teachers' agency.,sentiment_claim_00510,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0033,sentiment,3,S3,"Teachers, school leaders and policymakers across these countries highlighted the need for clear policies, professional development, and support to ensure that teachers are equipped to adequately incorporate GenAI into their practice and know when and how to use it effectively and appropriately.","Teachers, school leaders and policymakers across these countries highlighted the need for clear policies, professional development, and support to ensure that teachers are equipped to adequately incorporate GenAI into their practice and know when and how to use it effectively and appropriately.",0.6447709798812866,0.6233730316162109,0.37662696838378906,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03001,policy_guidetoaiinschools_chunk_0031,policy_guidetoaiinschools,usa,policy,1,P1,causes_or_increases,"In Spring 2025, many ChatGPT users participated in a trend where they created a personalized action figure .","In Spring 2025, many ChatGPT users participated in a trend where they created a personalized action figure .",sentiment_claim_00004,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0010,sentiment,3,S3,"ChatGPT is described as a large language model, having the potential to interact with individuals based on its capacity to anticipate the next sequence of words (this characteristic is particularly important as it helps us distinguish between ChatGPT and a more common search engine, the latter providing the actual source of the information).","ChatGPT is described as a large language model, having the potential to interact with individuals based on its capacity to anticipate the next sequence of words (this characteristic is particularly important as it helps us distinguish between ChatGPT and a more common search engine, the latter providing the actual source of the information).",0.6503540873527527,0.617534339427948,0.382465660572052,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03002,policy_guidetoaiinschools_chunk_0031,policy_guidetoaiinschools,usa,policy,1,P1,causes_or_increases,"Some teachers generated action figures for their students, based on age progressions of a current picture and their career aspirations.","Some teachers generated action figures for their students, based on age progressions of a current picture and their career aspirations.",sentiment_claim_00268,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"In short, teachers need to be supported through a range of focused professional learning pathways to enable them to develop an understanding of how to effectively use existing and future AI powered tools in their classroom.","In short, teachers need to be supported through a range of focused professional learning pathways to enable them to develop an understanding of how to effectively use existing and future AI powered tools in their classroom.",0.5451655387878418,0.539832592010498,0.46016740798950195,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03003,policy_guidetoaiinschools_chunk_0031,policy_guidetoaiinschools,usa,policy,1,P1,requires_or_depends_on,"This project required sharing each child's photo, first name, and career aspirations - a significant amount of personally identifiable information with an AI tool.","This project required sharing each child's photo, first name, and career aspirations - a significant amount of personally identifiable information with an AI tool.",sentiment_claim_00662,sentiment_original_oco_ai_and_us_young_peoples_views_and_understanding_of_artificial_intelligence_chunk_0001,sentiment,0,S0,"Speaking to young people about AI is really important, because AI is already a part of children's lives.","Speaking to young people about AI is really important, because AI is already a part of children's lives.",0.6568189263343811,0.6342487931251526,0.3657512068748474,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03004,policy_guidetoaiinschools_chunk_0032,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,Question: A personalized action figure generated by ChatGPT.,Question: A personalized action figure generated by ChatGPT.,sentiment_claim_00004,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0010,sentiment,3,S3,"ChatGPT is described as a large language model, having the potential to interact with individuals based on its capacity to anticipate the next sequence of words (this characteristic is particularly important as it helps us distinguish between ChatGPT and a more common search engine, the latter providing the actual source of the information).","ChatGPT is described as a large language model, having the potential to interact with individuals based on its capacity to anticipate the next sequence of words (this characteristic is particularly important as it helps us distinguish between ChatGPT and a more common search engine, the latter providing the actual source of the information).",0.6869274377822876,0.6125814318656921,0.38741856813430786,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03005,policy_guidetoaiinschools_chunk_0032,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"And so now as a student starts typing in stuff, the AI generates what they assume the student is going to want to know.","And so now as a student starts typing in stuff, the AI generates what they assume the student is going to want to know.",sentiment_claim_00257,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0078,sentiment,1,S1,"Their open-ended responses were analysed with the aim of understanding how students define and comprehend AI, identifying common themes in their understanding, and evaluating the depth of their knowledge and awareness of AI concepts.","Their open-ended responses were analysed with the aim of understanding how students define and comprehend AI, identifying common themes in their understanding, and evaluating the depth of their knowledge and awareness of AI concepts.",0.705560564994812,0.6908345222473145,0.30916547775268555,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03006,policy_guidetoaiinschools_chunk_0032,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,And so I was super frustrated because can't you just start with it off and then let teachers turn it on?,And so I was super frustrated because can't you just start with it off and then let teachers turn it on?,sentiment_claim_00241,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0068,sentiment,1,S1,"Indicative comment: 'But I think a lot of teachers would be scared, you know, because again, it's quite difficult to know if a student has actually written that themselves.'","Indicative comment: 'But I think a lot of teachers would be scared, you know, because again, it's quite difficult to know if a student has actually written that themselves.'",0.5222184658050537,0.4934118092060089,0.5065881907939911,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03007,policy_guidetoaiinschools_chunk_0033,policy_guidetoaiinschools,usa,policy,7,P7,enables_or_supports,F What is the level of AI literacy of those who are helping to make decisions about AI?,F What is the level of AI literacy of those who are helping to make decisions about AI?,sentiment_claim_00656,sentiment_original_how_are_teachers_in_europe_using_ai_in_the_classroom_and_which_country_uses_it_the_most_euronews_chunk_0002,sentiment,5,S5,And what do teachers rely on AI for the most?,And what do teachers rely on AI for the most?,0.7622782588005066,0.7548118233680725,0.2451881766319275,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03008,policy_guidetoaiinschools_chunk_0033,policy_guidetoaiinschools,usa,policy,7,P7,requires_or_depends_on,"F Does our current academic integrity policy adequately address the use of AI, or do we need to make adjustments?","F Does our current academic integrity policy adequately address the use of AI, or do we need to make adjustments?",sentiment_claim_00289,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0001,sentiment,1,S1,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,Much of the talk around AI in schools has understandably centred on students' use of it and the ways in which this might undermine the academic integrity of State exams.,0.7505444884300232,0.7092081904411316,0.2907918095588684,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03009,policy_guidetoaiinschools_chunk_0034,policy_guidetoaiinschools,usa,policy,7,P7,requires_or_depends_on,"F Does our current student data privacy policy adequately address the AI tools that we are using or might use in the future, or do we need to make adjustments?","F Does our current student data privacy policy adequately address the AI tools that we are using or might use in the future, or do we need to make adjustments?",sentiment_claim_00266,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0087,sentiment,1,S1,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,6.5 Student ethical awareness and worries regarding AI about the potential loss of privacy due to the collection of data (67.8%).,0.7413462400436401,0.6706528663635254,0.3293471336364746,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03010,policy_guidetoaiinschools_chunk_0034,policy_guidetoaiinschools,usa,policy,7,P7,requires_or_depends_on,Which software do we need to be most concerned about?,Which software do we need to be most concerned about?,sentiment_claim_00012,sentiment_original_051024_insights_into_ai_and_the_youth_sector_chunk_0012,sentiment,3,S3,"While developing AI technologies can bring multiple benefits, many stakeholders have already called for more attention as to how to develop and deploy them and the urgency for a governance system that ensures sufficient safeguards.","While developing AI technologies can bring multiple benefits, many stakeholders have already called for more attention as to how to develop and deploy them and the urgency for a governance system that ensures sufficient safeguards.",0.4810599684715271,0.4722301959991455,0.5277698040008545,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03011,policy_guidetoaiinschools_chunk_0034,policy_guidetoaiinschools,usa,policy,7,P7,requires_or_depends_on,"F Do we have a clear policy on when and how teachers may use AI, or do we need to make adjustments?","F Do we have a clear policy on when and how teachers may use AI, or do we need to make adjustments?",sentiment_claim_00656,sentiment_original_how_are_teachers_in_europe_using_ai_in_the_classroom_and_which_country_uses_it_the_most_euronews_chunk_0002,sentiment,5,S5,And what do teachers rely on AI for the most?,And what do teachers rely on AI for the most?,0.8290737867355347,0.8027005791664124,0.19729942083358765,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03012,policy_guidetoaiinschools_chunk_0034,policy_guidetoaiinschools,usa,policy,7,P7,requires_or_depends_on,"(Consider using 'How Are Teachers Using AI?' in chapter 6 to begin a discussion about what kinds of teacher AI use are or are not acceptable.) - F Do we have a clear policy on when and how students may use AI, or do we need to make adjustments?","(Consider using 'How Are Teachers Using AI?' in chapter 6 to begin a discussion about what kinds of teacher AI use are or are not acceptable.) - F Do we have a clear policy on when and how students may use AI, or do we need to make adjustments?",sentiment_claim_00267,sentiment_original_ai4t_wp3_d3_3_nr_ireland_chunk_0088,sentiment,5,S5,"7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.","7.1 On professional learning about AI Although teachers stated that they intend to use AI tools in their classroom practice, their responses illustrate clearly that we need to consider more carefully the design of future learning activities connected to teachers' everyday classroom activities to enable them to understand the main ideas of AI (i.e., that AI is a software that learns, that it adjusts, and that it processes data) and to be able to define clearly what it is and to point to examples in classroom practice.",0.7553110122680664,0.715785026550293,0.28421497344970703,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03013,policy_guidetoaiinschools_chunk_0034,policy_guidetoaiinschools,usa,policy,7,P7,requires_or_depends_on,"F Will we require students and/or teachers who have principled objections (e.g., over environmental impacts or data privacy concerns) to use AI tools, or will we have a procedure for opting out?","F Will we require students and/or teachers who have principled objections (e.g., over environmental impacts or data privacy concerns) to use AI tools, or will we have a procedure for opting out?",sentiment_claim_00389,sentiment_original_artificial_intelligence_in_classrooms_qa0126065enn_chunk_0012,sentiment,3,S3,"Key findings and recommendations emphasise that AI should remain humancentred (although what that means is never elaborated), serving as a tool to enhance rather than replace the teacher's role (which is not what most AIED tools do), while addressing generic AI risks such as algorithmic bias and data privacy, as well as the potential for over-reliance.","Key findings and recommendations emphasise that AI should remain humancentred (although what that means is never elaborated), serving as a tool to enhance rather than replace the teacher's role (which is not what most AIED tools do), while addressing generic AI risks such as algorithmic bias and data privacy, as well as the potential for over-reliance.",0.694117546081543,0.6924211382865906,0.3075788617134094,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03014,policy_guidetoaiinschools_chunk_0036,policy_guidetoaiinschools,usa,policy,0,P0,causes_or_increases,"Sarah Abraham (5th grade English and history teacher, Lincoln Elementary School in West Contra Costa Unified School District ): 'And of course you want to review everything because AI is only as up to date as the information it's being fed.'","Sarah Abraham (5th grade English and history teacher, Lincoln Elementary School in West Contra Costa Unified School District ): 'And of course you want to review everything because AI is only as up to date as the information it's being fed.'",sentiment_claim_00656,sentiment_original_how_are_teachers_in_europe_using_ai_in_the_classroom_and_which_country_uses_it_the_most_euronews_chunk_0002,sentiment,5,S5,And what do teachers rely on AI for the most?,And what do teachers rely on AI for the most?,0.6659994721412659,0.6415645480155945,0.3584354519844055,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03015,policy_guidetoaiinschools_chunk_0036,policy_guidetoaiinschools,usa,policy,0,P0,enables_or_supports,"Mark's School): 'As a world languages teacher, whether I am using a chat bot to help me craft a classroom activity, shorten or adjust a reading for a specific proficiency level, or for some other use case related to teaching language, I am keenly aware of the English-centric nature of the algorithms at play.","Mark's School): 'As a world languages teacher, whether I am using a chat bot to help me craft a classroom activity, shorten or adjust a reading for a specific proficiency level, or for some other use case related to teaching language, I am keenly aware of the English-centric nature of the algorithms at play.",sentiment_claim_00291,sentiment_original_ai_is_a_threat_to_the_essence_of_education_the_irish_times_chunk_0003,sentiment,1,S1,"Sentences such as 'The teacher reviews these outputs carefully, adapting them to the student's individual needs and school context before implementation' capture the assumption that while the teacher will use AI to 'support teaching and learning' (it never mentions timesaving), they will also check the output to ensure it is suitable.","Sentences such as 'The teacher reviews these outputs carefully, adapting them to the student's individual needs and school context before implementation' capture the assumption that while the teacher will use AI to 'support teaching and learning' (it never mentions timesaving), they will also check the output to ensure it is suitable.",0.612838625907898,0.5969533324241638,0.4030466675758362,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,False,0.5118606686592102,pooled_empirical_10th_percentile_provisional
policy_to_sentiment,policy_claim_03016,policy_guidetoaiinschools_chunk_0036,policy_guidetoaiinschools,usa,policy,0,P0,reduces_or_prevents,and that matters when our goal as educators is to minimize social injustices and empower global perspectives.',and that matters when our goal as educators is to minimize social injustices and empower global perspectives.',sentiment_claim_00524,sentiment_original_generative_artificial_intelligence_in_secondary_education_kj0125604enn_chunk_0039,sentiment,3,S3,"Doing so would require efforts cutting across the realms of formal, nonformal and informal education, adjusting the curriculum across all levels of education and training, as well as lifelong and life wide learning opportunities.","Doing so would require efforts cutting across the realms of formal, nonformal and informal education, adjusting the curriculum across all levels of education and training, as well as lifelong and life wide learning opportunities.",0.5116726756095886,0.5058188438415527,0.49418115615844727,sentence_transformer:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,True,0.5118606686592102,pooled_empirical_10th_percentile_provisional
